overallstatus,study_type,lemmatize_text,nct_id,raw_text,trial_no_longer_needed,inadequate_study_design_or_study_redesign,efficacy,logistics,business_or_sponsor_reason,negligence_or_recommandation_of_legalities,organizational_issues,safety_ethics_aes,category,others,enrollment_related,pi_related,slow_accrual,funding_related,added_by_error,study_competition,covid-19_and_similar_epidemic_related,completed_early_or_truncated_completion
TERMINATED,INTERVENTIONAL,number patient recruited not reach covid case low,NCT05451654,the number of patients recruited was not reached because covid cases were low,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
TERMINATED,OBSERVATIONAL,plan enrollment not feasible,NCT05451693,Planned recruitment was not feasible.,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,transfer investigator new organization,NCT05452174,transfer of PI to new organization,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study part phd trajectory currently trajectory final phase without official start enrollment,NCT05454371,Study is part of PhD trajectory and currently the trajectory is in the final phases without the official start of this recruitment.,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study medication could not deliver manufacturer,NCT05454709,Study medication could not be delivered by manufacturer.,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
TERMINATED,INTERVENTIONAL,terminate due reprioritization,NCT05456165,terminated due to reprioritization,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TERMINATED,OBSERVATIONAL,loss research capable staff,NCT05456997,Loss of research capable staff,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,due no or low enrollment,NCT05457530,Due to No/Low enrollment,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,sponsor decision change clinical development plan molecule decision not base efficacy or safety concern,NCT05458102,Sponsor's decision to change the clinical development plan of this molecule. This decision is not based on efficacy or safety concerns.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,lack potential study patient study site would meet enrollment criterion therefore study not feasible terminate,NCT05458375,"There is a lack of potential study participants at our study site that would meet inclusion criteria, therefore, the study is not feasible and is being terminated.",0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
TERMINATED,OBSERVATIONAL,unethical include many patient currently obtain result sufficient,NCT05458427,Unethical to include many more patients when currently obtained results are sufficient.,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study fund terminate prior enrollment,NCT05460624,Study funding terminated prior to recruitment,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
TERMINATED,INTERVENTIONAL,enrollment low anticipate none patient complete study,NCT05460871,Enrollment lower than anticipated; none of the subjects completing the study.,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,no viable site,NCT05461638,No viable sites,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,due modification company strategy,NCT05461794,Due to modification of company strategy.,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,enrollment difficulty hospital cause covid,NCT05462015,Recruitment difficulty in hospital caused by COVID-19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
TERMINATED,INTERVENTIONAL,lack sufficient personnel run study research visit,NCT05462782,Lack of sufficient personnel to run this study's research visits.,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,wait additional finding,NCT05463393,We are waiting for the additional founds.,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,study suspend pending approval protocol amendment prior beginning enrollment,NCT05466539,Study suspended pending approval of a protocol amendment prior to beginning recruitment.,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,sponsor not financially able or willing continue support study,NCT05467761,Sponsor was not financially able or willing to continue to support the study,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,low resource performance project,NCT05468112,Insufficient resources for performance of project,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,business reason change zika virus epidemiology,NCT05469802,"Business reason, change in Zika virus epidemiology",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,temporarily close pause accrual,NCT05470400,Temporarily Closed (Paused) to Accrual,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
TERMINATED,INTERVENTIONAL,terminate study close research center base strategic change product development unrelated drug safety,NCT05470933,"Terminate the study and close the research center based on strategic changes in product development, unrelated to drug safety.",0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,difficulty obtain irb approval site challenge enrollment no patient enrollment revise study not meet nih or fda definition clinical trial request close registration,NCT05471141,"Difficulty obtaining IRB approval from all sites with challenges in recruitment. No participants enrolled. So, we revised the study. Now it does not meet the NIH or FDA's definition of clinical trials. We request to close this registration.",0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,post graduate student change project,NCT05471180,The post graduated student change her project.,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,trial not start change sponsor new trial register new sponsor,NCT05471492,"Trial not started; change in Sponsor, a new trial to be registered by the new Sponsor",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,issue enrollment location,NCT05472077,Issues with the Enrollment Location,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
SUSPENDED,OBSERVATIONAL,study hold update device release market,NCT05473130,The study is on-hold until updated device to be released to the market.,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,study halt due low follow rate issue data collection,NCT05473234,Study was halted due to low follow-up rates and issues with data collection,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,OBSERVATIONAL,rybelsusus llc not launch germany plan duration nielsen study,NCT05473286,Rybelsus® was not launched in Germany during the planned duration of NN9924-4540 study.,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,study terminate due administrative reason not relate efficacy or safety,NCT05473715,Study terminated due to administrative reasons not related to efficacy or safety.,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,new treatment plan positive breast cancer enter diagnosis treatment guide treatment plan echo thp study not optimal treatment plan therefore study terminate,NCT05474690,"The new treatment plan for HER2 positive breast cancer has entered the diagnosis and treatment guide. The treatment plan ECHP-THP in this study is not the optimal treatment plan, therefore this study was terminated.",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,bankruptcy app owner,NCT05474742,bankruptcy app owner,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,company decision evaluation risk v benefit base animal data,NCT05475821,Company decision: re-evaluation of risk vs benefit (based on animal data),0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
WITHDRAWN,OBSERVATIONAL,not submit irb approval no patient enrollment,NCT05476822,Not submitted for IRB approval. No participants were enrolled,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,study enrollment suspend interim analysis occurs,NCT05478213,Study recruitment is suspended while interim analysis occurs.,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,protocol amendment pending,NCT05479045,Protocol Amendment pending,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,plan number patient need ensure adequate precision estimation draw meaningful conclusion unlikely meet question scientific value ethical ground study continuation,NCT05479058,"the planned number of patients needed to ensure adequate precision in the estimations and to draw meaningful conclusions was unlikely to be met, questioning the scientific value and ethical grounds for study continuation",0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
WITHDRAWN,OBSERVATIONAL,unable execute internal logistics,NCT05480332,Unable to execute internal logistics,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study not initiated due policy change massachusetts propose study site,NCT05481112,This study was not initiated due to policy changes in Massachusetts (the proposed study sites).,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,due sponsor convenience,NCT05481489,Due to sponsors convenience.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,clinical decision base previous result,NCT05481775,Clincal decision based on previous results,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
WITHDRAWN,OBSERVATIONAL,inability execute internal logistics begin enrollment,NCT05481814,Inability to execute internal logistics to begin enrollment,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,principal investigator leave institute,NCT05482074,Principal Investigator left the institute,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,sponser not fund,NCT05482828,The Sponser doesn't fund any more,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
SUSPENDED,INTERVENTIONAL,drug not produce scanner,NCT05483023,Drug cannot be produced and scanner down.,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study lose fund decide close study,NCT05484167,They study lost funding and decided to close the study down.,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
TERMINATED,INTERVENTIONAL,terminate due difficulty enrolling patient propose time frame,NCT05486611,Terminated due to difficulty enrolling patients in the proposed time frame,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,decision terminate study due low enrollment fda input available data may enough dosing recommendation severe renal disease patient review fda,NCT05487040,Decision to terminate study was due to slow enrolment and FDA input that available data may be enough for dosing recommendations for severe renal disease (subject to review by FDA).,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
TERMINATED,OBSERVATIONAL,investigational product not available,NCT05488769,Investigational product not available,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TERMINATED,OBSERVATIONAL,sponsor close product line,NCT05489445,Sponsor closed the product line.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,difficulty enrollment case due epidemic,NCT05489653,Difficulty recruiting cases due to the epidemic,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,study stop sponsor discretion no patient dosed,NCT05489991,Study was stopped Sponsor discretion. No patients were dosed.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study close due no accrual change standard care population,NCT05490381,Study closed due to no accruals and change in the standard of care for this population,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
TERMINATED,INTERVENTIONAL,business decision due financial consideration not base data relate safety or therapeutic effect,NCT05490563,"This was a business decision due to financial considerations, not based on data related to safety or therapeutic effects.",0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,suspend study halt prematurely potentially resume sponsor suspension not due safety or site relate matter,NCT05491603,"Suspended: Study halted prematurely but potentially will resume. Sponsor suspension, and not due to safety or site-related matters.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TERMINATED,OBSERVATIONAL,c leucine no longer available wolfson molecular imaging centre suspension enrollment due covid pandemic,NCT05491902,11C-leucine no longer available at Wolfson Molecular Imaging Centre (after suspension of recruitment due to COVID pandemic),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TERMINATED,INTERVENTIONAL,stop financial sponsor due inability enrollment patient,NCT05492695,Stopped from financial sponsor due to inability to enroll participants.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,due small sample size flap elevation group,NCT05492838,Due to the small sample size in flap elevation group,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
TERMINATED,INTERVENTIONAL,study enrollment patient month since study initiation potential patient unwilling participate study due randomization blinding aspect need ensure robust comparison group,NCT05492851,The study has only enrolled 6 subjects in 6 months since study initiation. Potential participants are unwilling to participate in the study due to the randomziation and blinding. Both aspects are needed to ensure a robust comparison between groups.,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,long term extension study terminate parent study nbi fo nct fail meet primary endpoint,NCT05493293,The long-term extension study was terminated because the parent study NBI-921352-FOS2021 (NCT05159908) failed to meet its primary endpoint.,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
TERMINATED,INTERVENTIONAL,study close base corporate change eqrx not relate efficacy or safety issue aumolertinib,NCT05493501,The study is being closed based on corporate changes at EQRx and is not related to any efficacy or safety issues with aumolertinib.,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study drug unavailability,NCT05493618,Study Drug Unavailability,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,due complication,NCT05494229,Due to complications,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,sponsor decision secondary data collection,NCT05494450,Sponsor decision secondary to data collection,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study withdrawal due internal decision decision not due safety concern study drug,NCT05494619,This study has been withdrawn due to an internal decision. The decision was not due to any safety concerns with study drug.,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,central kitchen design prepare serve meal child care center study design evaluate never launch business,NCT05494814,"The central kitchen, designed to prepare and serve meals to child care centers, that this study was designed to evaluate, never launched its business.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,withdrawal due company interest development alternative device epilepsy,NCT05495386,Withdrawn due to company interest and development of alternative devices for epilepsy,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,OBSERVATIONAL,overall assessment study design,NCT05496244,Overall re-assessment of study design,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,review data other compound good option,NCT05496595,"Review of Data, and our other compound is a better option",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,due company project adjustment decide stop study,NCT05496894,"Due to the company's project adjustment, decided to stop this study",0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study withdrawal modify another protocol,NCT05497817,Study withdrawn and being modified under another protocol,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,pause safety cohort review,NCT05498792,Paused for safety cohort review,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TERMINATED,INTERVENTIONAL,fund agency blue note therapeutic pull not provide fund,NCT05501171,the funding agency (blue note therapeutics) pulled out and did not provide funding,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
SUSPENDED,INTERVENTIONAL,pending protocol amendment,NCT05501665,Pending a protocol amendment,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,fultility,NCT05503108,fultility,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SUSPENDED,INTERVENTIONAL,lack availability need kit,NCT05503368,lack of availability of the needed kits,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
TERMINATED,INTERVENTIONAL,study not feasible acceptance rate low,NCT05503810,Study not feasible. Acceptance rate was too low.,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
TERMINATED,INTERVENTIONAL,preliminary result indicate no significant difference rmt pre post tacs,NCT05503823,Preliminary results indicate no significant difference in RMT pre- and post-tACS.,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
WITHDRAWN,INTERVENTIONAL,study stop before submission fund reason,NCT05504642,Study stopped before submission for funding reasons,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
TERMINATED,INTERVENTIONAL,hip or knee arthroplasty patient discharge hospital within hour covid patient no longer visit pre admission test center covid unable insert glucose sensor pre op,NCT05504785,Hip/knee arthroplasty patients are now discharged from hospital within 12 to 24 hours after COVID. patients no longer visited the pre-admission testing center after COVID so unable to insert glucose sensors pre-op.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
